==PROF== Connected to process 85863 (/workspaces/CudaProgramming/build/reduceInteger)
==PROF== Disconnected from process 85863
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"6","85863","reduceInteger","127.0.0.1","reduceUnroll8Warps(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","smsp__average_inst_executed_per_warp.ratio","inst/warp","393.12"
"6","85863","reduceInteger","127.0.0.1","reduceUnroll8Warps(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","smsp__branch_targets_threads_divergent","","4096"
"6","85863","reduceInteger","127.0.0.1","reduceUnroll8Warps(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","smsp__branch_targets_threads_uniform","","1568768"
"6","85863","reduceInteger","127.0.0.1","reduceUnroll8Warps(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","smsp__inst_executed.sum","inst","25763840"
"6","85863","reduceInteger","127.0.0.1","reduceUnroll8Warps(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","smsp__sass_average_branch_targets_threads_uniform.pct","%","99.74"
"6","85863","reduceInteger","127.0.0.1","reduceUnroll8Warps(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","smsp__sass_average_data_bytes_per_sector_mem_global_op_ld.pct","%","99.43"
"6","85863","reduceInteger","127.0.0.1","reduceUnroll8Warps(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","smsp__sass_average_data_bytes_per_sector_mem_global_op_st.pct","%","99.40"
"6","85863","reduceInteger","127.0.0.1","reduceUnroll8Warps(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","smsp__sass_inst_executed_op_ld.sum","inst","692224"
"6","85863","reduceInteger","127.0.0.1","reduceUnroll8Warps(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","smsp__warp_issue_stalled_barrier_per_warp_active.pct","%","13.19"
"6","85863","reduceInteger","127.0.0.1","reduceUnroll8Warps(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","smsp__warp_issue_stalled_membar_per_warp_active.pct","%","1.91"
"7","85863","reduceInteger","127.0.0.1","reduceCompleteUnroll8Warps(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","branch_inst_executed","","1376256"
"7","85863","reduceInteger","127.0.0.1","reduceCompleteUnroll8Warps(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","71940352"
"7","85863","reduceInteger","127.0.0.1","reduceCompleteUnroll8Warps(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum.per_second","byte/second","538263279445.73"
"7","85863","reduceInteger","127.0.0.1","reduceCompleteUnroll8Warps(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","nsecond","124704"
"7","85863","reduceInteger","127.0.0.1","reduceCompleteUnroll8Warps(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","l1tex__t_bytes_pipe_lsu_mem_global_op_ld.sum.per_second","byte/second","710519887092.64"
"7","85863","reduceInteger","127.0.0.1","reduceCompleteUnroll8Warps(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","launch__block_size","","512"
"7","85863","reduceInteger","127.0.0.1","reduceCompleteUnroll8Warps(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","launch__grid_size","","4096"
"7","85863","reduceInteger","127.0.0.1","reduceCompleteUnroll8Warps(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","sm__warps_active.avg.pct_of_peak_sustained_active","%","68.14"
"7","85863","reduceInteger","127.0.0.1","reduceCompleteUnroll8Warps(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","sm__warps_launched.sum","warp","65536"
"7","85863","reduceInteger","127.0.0.1","reduceCompleteUnroll8Warps(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","smsp__average_inst_executed_per_warp.ratio","inst/warp","356.12"
"7","85863","reduceInteger","127.0.0.1","reduceCompleteUnroll8Warps(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","smsp__branch_targets_threads_divergent","","4096"
"7","85863","reduceInteger","127.0.0.1","reduceCompleteUnroll8Warps(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","smsp__branch_targets_threads_uniform","","1372160"
"7","85863","reduceInteger","127.0.0.1","reduceCompleteUnroll8Warps(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","smsp__inst_executed.sum","inst","23339008"
"7","85863","reduceInteger","127.0.0.1","reduceCompleteUnroll8Warps(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","smsp__sass_average_branch_targets_threads_uniform.pct","%","99.70"
"7","85863","reduceInteger","127.0.0.1","reduceCompleteUnroll8Warps(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","smsp__sass_average_data_bytes_per_sector_mem_global_op_ld.pct","%","99.43"
"7","85863","reduceInteger","127.0.0.1","reduceCompleteUnroll8Warps(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","smsp__sass_average_data_bytes_per_sector_mem_global_op_st.pct","%","99.40"
"7","85863","reduceInteger","127.0.0.1","reduceCompleteUnroll8Warps(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","smsp__sass_inst_executed_op_ld.sum","inst","692224"
"7","85863","reduceInteger","127.0.0.1","reduceCompleteUnroll8Warps(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","smsp__warp_issue_stalled_barrier_per_warp_active.pct","%","13.77"
"7","85863","reduceInteger","127.0.0.1","reduceCompleteUnroll8Warps(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","smsp__warp_issue_stalled_membar_per_warp_active.pct","%","2.00"
"8","85863","reduceInteger","127.0.0.1","void reduceCompleteUnroll<(unsigned int)512>(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","branch_inst_executed","","1310720"
"8","85863","reduceInteger","127.0.0.1","void reduceCompleteUnroll<(unsigned int)512>(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","73248896"
"8","85863","reduceInteger","127.0.0.1","void reduceCompleteUnroll<(unsigned int)512>(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum.per_second","byte/second","542438065683.99"
"8","85863","reduceInteger","127.0.0.1","void reduceCompleteUnroll<(unsigned int)512>(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","nsecond","123744"
"8","85863","reduceInteger","127.0.0.1","void reduceCompleteUnroll<(unsigned int)512>(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","l1tex__t_bytes_pipe_lsu_mem_global_op_ld.sum.per_second","byte/second","716032066201.19"
"8","85863","reduceInteger","127.0.0.1","void reduceCompleteUnroll<(unsigned int)512>(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","launch__block_size","","512"
"8","85863","reduceInteger","127.0.0.1","void reduceCompleteUnroll<(unsigned int)512>(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","launch__grid_size","","4096"
"8","85863","reduceInteger","127.0.0.1","void reduceCompleteUnroll<(unsigned int)512>(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","sm__warps_active.avg.pct_of_peak_sustained_active","%","67.71"
"8","85863","reduceInteger","127.0.0.1","void reduceCompleteUnroll<(unsigned int)512>(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","sm__warps_launched.sum","warp","65536"
"8","85863","reduceInteger","127.0.0.1","void reduceCompleteUnroll<(unsigned int)512>(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","smsp__average_inst_executed_per_warp.ratio","inst/warp","339.12"
"8","85863","reduceInteger","127.0.0.1","void reduceCompleteUnroll<(unsigned int)512>(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","smsp__branch_targets_threads_divergent","","4096"
"8","85863","reduceInteger","127.0.0.1","void reduceCompleteUnroll<(unsigned int)512>(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","smsp__branch_targets_threads_uniform","","1306624"
"8","85863","reduceInteger","127.0.0.1","void reduceCompleteUnroll<(unsigned int)512>(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","smsp__inst_executed.sum","inst","22224896"
"8","85863","reduceInteger","127.0.0.1","void reduceCompleteUnroll<(unsigned int)512>(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","smsp__sass_average_branch_targets_threads_uniform.pct","%","99.69"
"8","85863","reduceInteger","127.0.0.1","void reduceCompleteUnroll<(unsigned int)512>(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","smsp__sass_average_data_bytes_per_sector_mem_global_op_ld.pct","%","99.43"
"8","85863","reduceInteger","127.0.0.1","void reduceCompleteUnroll<(unsigned int)512>(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","smsp__sass_average_data_bytes_per_sector_mem_global_op_st.pct","%","99.40"
"8","85863","reduceInteger","127.0.0.1","void reduceCompleteUnroll<(unsigned int)512>(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","smsp__sass_inst_executed_op_ld.sum","inst","692224"
"8","85863","reduceInteger","127.0.0.1","void reduceCompleteUnroll<(unsigned int)512>(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","smsp__warp_issue_stalled_barrier_per_warp_active.pct","%","14.13"
"8","85863","reduceInteger","127.0.0.1","void reduceCompleteUnroll<(unsigned int)512>(int *, int *, unsigned int)","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","smsp__warp_issue_stalled_membar_per_warp_active.pct","%","2.04"
